x,y,tree-state,burn-counter,fire-intensity,max-burn-counter
-100,-98,empty,0,0,0
92,8,unaffected,0,0,45
-4,102,unaffected,0,0,76
86,85,empty,0,0,0
-37,74,empty,0,0,0
-123,8,unaffected,0,0,102
-5,-81,unaffected,0,0,55
46,82,unaffected,0,0,49
-12,108,empty,0,0,0
121,62,empty,0,0,0
-113,-26,unaffected,0,0,94
-111,64,empty,0,0,0
14,119,empty,0,0,0
-75,-69,empty,0,0,0
14,-67,unaffected,0,0,39
-125,-105,empty,0,0,0
-85,87,unaffected,0,0,77
-81,41,unaffected,0,0,90
60,-123,unaffected,0,0,36
111,30,empty,0,0,0
-33,-70,unaffected,0,0,91
0,12,empty,0,0,0
-77,-71,unaffected,0,0,77
77,-32,empty,0,0,0
90,125,unaffected,0,0,77
-119,-125,unaffected,0,0,56
69,50,unaffected,0,0,49
-106,20,unaffected,0,0,78
22,69,empty,0,0,0
109,-60,unaffected,0,0,84
104,115,unaffected,0,0,49
59,-80,unaffected,0,0,96
13,19,unaffected,0,0,69
100,-112,unaffected,0,0,46
14,61,empty,0,0,0
-118,-14,empty,0,0,0
-84,-4,unaffected,0,0,65
39,31,unaffected,0,0,105
123,14,empty,0,0,0
60,-16,empty,0,0,0
-6,67,empty,0,0,0
-125,29,empty,0,0,0
2,89,empty,0,0,0
34,41,empty,0,0,0
3,-32,unaffected,0,0,56
-76,-3,unaffected,0,0,104
58,-58,unaffected,0,0,88
104,-26,unaffected,0,0,63
-36,38,empty,0,0,0
39,-37,unaffected,0,0,57
-22,-28,empty,0,0,0
15,-21,unaffected,0,0,39
-89,31,unaffected,0,0,63
100,-64,empty,0,0,0
111,35,unaffected,0,0,62
-95,-11,unaffected,0,0,38
-22,-95,empty,0,0,0
-91,26,unaffected,0,0,92
69,-52,unaffected,0,0,70
-79,57,empty,0,0,0
-68,16,unaffected,0,0,104
-8,-63,unaffected,0,0,82
89,106,unaffected,0,0,40
-97,-52,unaffected,0,0,75
12,-20,unaffected,0,0,45
97,-125,empty,0,0,0
-31,-83,unaffected,0,0,72
-27,-75,unaffected,0,0,49
-106,-54,empty,0,0,0
-44,-100,unaffected,0,0,85
-38,58,unaffected,0,0,41
116,-82,unaffected,0,0,77
-32,-41,unaffected,0,0,97
106,124,empty,0,0,0
-24,14,unaffected,0,0,67
-48,90,unaffected,0,0,88
79,101,unaffected,0,0,48
36,88,unaffected,0,0,62
-108,104,empty,0,0,0
-32,113,unaffected,0,0,95
86,111,empty,0,0,0
-76,-69,empty,0,0,0
44,-60,unaffected,0,0,42
91,-22,unaffected,0,0,71
-19,-91,unaffected,0,0,66
67,117,empty,0,0,0
51,24,empty,0,0,0
5,80,empty,0,0,0
5,-30,unaffected,0,0,87
107,102,empty,0,0,0
-114,29,empty,0,0,0
19,-65,unaffected,0,0,98
-27,12,empty,0,0,0
-110,-21,empty,0,0,0
112,-80,unaffected,0,0,40
25,-42,empty,0,0,0
85,81,unaffected,0,0,42
-103,-29,unaffected,0,0,82
31,-85,unaffected,0,0,80
-24,36,unaffected,0,0,48
49,-28,empty,0,0,0
-76,5,unaffected,0,0,84
-24,-90,empty,0,0,0
-70,-8,empty,0,0,0
-117,12,empty,0,0,0
-28,-81,unaffected,0,0,65
-116,-72,unaffected,0,0,80
103,35,empty,0,0,0
1,-97,empty,0,0,0
104,28,unaffected,0,0,84
19,-63,unaffected,0,0,35
35,56,unaffected,0,0,62
12,64,unaffected,0,0,91
-2,97,unaffected,0,0,56
-86,-44,empty,0,0,0
101,62,unaffected,0,0,74
38,-102,unaffected,0,0,70
-36,98,unaffected,0,0,96
-81,74,empty,0,0,0
-4,7,empty,0,0,0
-93,-102,unaffected,0,0,55
55,68,unaffected,0,0,69
30,-55,empty,0,0,0
4,36,unaffected,0,0,40
-61,-56,unaffected,0,0,38
-32,-83,empty,0,0,0
-68,67,unaffected,0,0,56
22,18,unaffected,0,0,86
-85,16,empty,0,0,0
64,-120,unaffected,0,0,66
68,41,unaffected,0,0,80
-4,21,unaffected,0,0,65
46,-114,unaffected,0,0,36
-6,-119,empty,0,0,0
-4,-57,unaffected,0,0,94
-9,7,unaffected,0,0,90
89,3,unaffected,0,0,44
-54,-101,empty,0,0,0
-97,75,unaffected,0,0,98
91,-20,unaffected,0,0,46
83,98,unaffected,0,0,45
-11,-109,empty,0,0,0
-79,119,unaffected,0,0,39
-86,106,unaffected,0,0,80
-50,-98,unaffected,0,0,95
-70,66,empty,0,0,0
27,103,unaffected,0,0,70
-57,24,unaffected,0,0,50
-44,-48,empty,0,0,0
-55,-122,empty,0,0,0
-50,111,unaffected,0,0,42
56,78,unaffected,0,0,103
-47,-8,empty,0,0,0
76,-124,empty,0,0,0
-52,11,unaffected,0,0,99
57,108,unaffected,0,0,69
2,111,empty,0,0,0
-67,108,empty,0,0,0
-95,-114,unaffected,0,0,64
-47,93,empty,0,0,0
-105,-17,empty,0,0,0
-102,35,unaffected,0,0,98
100,-31,empty,0,0,0
44,37,unaffected,0,0,81
-124,88,empty,0,0,0
80,8,unaffected,0,0,95
88,-49,unaffected,0,0,64
109,-73,unaffected,0,0,43
-36,28,unaffected,0,0,54
27,-102,empty,0,0,0
124,74,unaffected,0,0,54
17,-41,unaffected,0,0,65
57,-61,unaffected,0,0,50
22,-70,unaffected,0,0,97
-76,77,empty,0,0,0
-123,-111,unaffected,0,0,104
12,91,empty,0,0,0
-122,64,unaffected,0,0,66
54,-24,empty,0,0,0
-52,6,unaffected,0,0,97
-20,-56,empty,0,0,0
-111,-40,unaffected,0,0,65
34,-1,unaffected,0,0,105
116,-55,empty,0,0,0
84,-89,empty,0,0,0
-110,-74,empty,0,0,0
-39,-124,empty,0,0,0
18,115,unaffected,0,0,90
45,49,empty,0,0,0
122,-89,unaffected,0,0,46
-125,111,unaffected,0,0,49
-68,-8,unaffected,0,0,72
119,103,unaffected,0,0,50
4,-88,empty,0,0,0
-33,111,empty,0,0,0
68,-96,unaffected,0,0,54
-76,75,empty,0,0,0
-121,-81,unaffected,0,0,90
103,27,empty,0,0,0
-124,-50,unaffected,0,0,44
28,-51,unaffected,0,0,49
-41,7,unaffected,0,0,43
-6,109,unaffected,0,0,73
-70,102,empty,0,0,0
104,-83,empty,0,0,0
-41,90,empty,0,0,0
39,-65,empty,0,0,0
-83,81,unaffected,0,0,101
-86,59,empty,0,0,0
48,-10,empty,0,0,0
47,113,empty,0,0,0
65,71,unaffected,0,0,70
105,-29,unaffected,0,0,77
34,51,unaffected,0,0,73
-89,62,unaffected,0,0,38
-89,119,unaffected,0,0,75
60,-60,unaffected,0,0,53
-106,105,unaffected,0,0,69
-34,-110,empty,0,0,0
-27,85,empty,0,0,0
-15,-88,unaffected,0,0,53
-60,71,unaffected,0,0,53
103,114,empty,0,0,0
-70,69,empty,0,0,0
78,-32,empty,0,0,0
26,75,empty,0,0,0
-85,-56,unaffected,0,0,43
-10,78,unaffected,0,0,99
77,26,unaffected,0,0,75
-67,65,unaffected,0,0,70
-35,-3,unaffected,0,0,91
-81,17,empty,0,0,0
-66,53,unaffected,0,0,62
-78,120,empty,0,0,0
-106,125,empty,0,0,0
-123,60,unaffected,0,0,90
-23,67,empty,0,0,0
-17,-48,unaffected,0,0,91
-14,-87,empty,0,0,0
45,31,empty,0,0,0
-8,50,empty,0,0,0
-85,121,empty,0,0,0
-104,89,empty,0,0,0
-91,77,unaffected,0,0,90
119,-80,empty,0,0,0
14,-74,empty,0,0,0
65,86,unaffected,0,0,66
-58,35,unaffected,0,0,86
33,-92,unaffected,0,0,63
-70,48,empty,0,0,0
-125,15,unaffected,0,0,82
-46,115,unaffected,0,0,97
-2,-111,empty,0,0,0
-117,-106,empty,0,0,0
-18,125,unaffected,0,0,52
95,-3,empty,0,0,0
-12,-37,unaffected,0,0,56
36,-90,unaffected,0,0,71
115,-47,unaffected,0,0,92
-110,69,empty,0,0,0
-94,87,unaffected,0,0,49
99,29,empty,0,0,0
11,11,empty,0,0,0
57,109,unaffected,0,0,50
-21,-39,unaffected,0,0,101
-68,-24,empty,0,0,0
110,-49,unaffected,0,0,88
41,-51,empty,0,0,0
72,-29,empty,0,0,0
119,41,unaffected,0,0,43
29,40,empty,0,0,0
-112,14,unaffected,0,0,46
-33,-111,empty,0,0,0
-17,51,empty,0,0,0
-74,17,unaffected,0,0,99
-6,-124,unaffected,0,0,46
-43,-84,unaffected,0,0,51
-31,-10,unaffected,0,0,43
82,-54,unaffected,0,0,103
90,93,unaffected,0,0,41
-29,116,unaffected,0,0,64
76,124,unaffected,0,0,59
-82,-89,empty,0,0,0
120,-114,empty,0,0,0
100,71,unaffected,0,0,73
38,-16,empty,0,0,0
55,23,unaffected,0,0,65
91,25,unaffected,0,0,96
62,-121,empty,0,0,0
117,-120,unaffected,0,0,102
-5,69,unaffected,0,0,103
-24,-43,unaffected,0,0,92
45,-48,empty,0,0,0
70,-5,unaffected,0,0,92
66,19,unaffected,0,0,102
4,-77,unaffected,0,0,59
95,92,unaffected,0,0,91
9,19,unaffected,0,0,49
0,7,unaffected,0,0,46
21,-11,empty,0,0,0
-76,-56,unaffected,0,0,69
-90,-71,unaffected,0,0,71
31,-36,unaffected,0,0,103
78,112,empty,0,0,0
-112,95,unaffected,0,0,96
-62,22,empty,0,0,0
55,33,unaffected,0,0,78
-53,-17,unaffected,0,0,99
115,87,unaffected,0,0,62
-119,-110,unaffected,0,0,38
-51,16,empty,0,0,0
31,68,unaffected,0,0,66
24,-41,unaffected,0,0,77
-17,-50,empty,0,0,0
103,-119,unaffected,0,0,83
-102,-18,unaffected,0,0,35
53,120,unaffected,0,0,64
-106,-120,empty,0,0,0
66,-9,empty,0,0,0
-7,-19,unaffected,0,0,49
64,-60,unaffected,0,0,35
-71,116,empty,0,0,0
4,7,unaffected,0,0,87
5,-95,unaffected,0,0,59
47,84,unaffected,0,0,80
115,2,empty,0,0,0
-91,-21,empty,0,0,0
-93,123,unaffected,0,0,101
-118,59,unaffected,0,0,84
16,-97,unaffected,0,0,40
-125,-58,empty,0,0,0
1,62,empty,0,0,0
-77,-122,unaffected,0,0,105
-98,-61,empty,0,0,0
0,-85,empty,0,0,0
56,80,empty,0,0,0
-41,42,empty,0,0,0
23,-19,unaffected,0,0,41
90,-95,empty,0,0,0
-18,118,unaffected,0,0,76
-124,38,empty,0,0,0
-110,-56,unaffected,0,0,70
80,-25,unaffected,0,0,66
94,-56,empty,0,0,0
25,117,empty,0,0,0
-124,2,empty,0,0,0
-8,-12,empty,0,0,0
3,88,empty,0,0,0
-113,-41,unaffected,0,0,71
98,-84,unaffected,0,0,57
27,-94,empty,0,0,0
90,-10,unaffected,0,0,49
-53,73,unaffected,0,0,75
76,-86,unaffected,0,0,70
74,61,unaffected,0,0,51
-59,-6,unaffected,0,0,72
118,-32,unaffected,0,0,91
-37,-47,unaffected,0,0,73
-75,-24,empty,0,0,0
37,-4,empty,0,0,0
7,-19,unaffected,0,0,65
-2,6,empty,0,0,0
63,-80,empty,0,0,0
-53,-42,unaffected,0,0,51
108,-108,empty,0,0,0
78,-25,empty,0,0,0
32,80,unaffected,0,0,59
-111,54,empty,0,0,0
-42,113,unaffected,0,0,72
41,-64,unaffected,0,0,65
-48,39,unaffected,0,0,103
-119,-23,unaffected,0,0,61
65,-41,empty,0,0,0
-102,113,empty,0,0,0
8,78,empty,0,0,0
48,59,empty,0,0,0
-106,-82,unaffected,0,0,53
14,39,empty,0,0,0
58,92,empty,0,0,0
58,74,empty,0,0,0
-36,102,empty,0,0,0
-59,32,unaffected,0,0,76
-98,74,unaffected,0,0,59
-79,-116,unaffected,0,0,78
51,71,empty,0,0,0
-29,-66,unaffected,0,0,51
65,84,unaffected,0,0,97
110,-94,empty,0,0,0
-117,-120,unaffected,0,0,62
67,-122,empty,0,0,0
65,-70,unaffected,0,0,88
89,-54,unaffected,0,0,57
5,-72,unaffected,0,0,66
-16,-112,empty,0,0,0
3,51,unaffected,0,0,57
77,106,empty,0,0,0
68,-57,empty,0,0,0
-4,60,unaffected,0,0,52
1,33,empty,0,0,0
44,-13,unaffected,0,0,90
8,120,empty,0,0,0
18,30,empty,0,0,0
94,53,unaffected,0,0,104
-32,100,empty,0,0,0
-20,9,unaffected,0,0,50
-79,-62,unaffected,0,0,38
-25,-101,empty,0,0,0
-66,-79,unaffected,0,0,90
-2,-19,unaffected,0,0,87
106,-90,unaffected,0,0,70
77,6,unaffected,0,0,76
110,45,empty,0,0,0
-4,-17,empty,0,0,0
-47,-91,unaffected,0,0,87
-99,-60,empty,0,0,0
-122,-101,unaffected,0,0,39
-64,-33,unaffected,0,0,78
106,34,unaffected,0,0,78
40,63,empty,0,0,0
-115,-22,unaffected,0,0,93
-12,14,empty,0,0,0
120,34,empty,0,0,0
-109,123,unaffected,0,0,46
-120,-25,unaffected,0,0,70
11,-44,unaffected,0,0,53
-102,61,unaffected,0,0,104
-50,9,empty,0,0,0
-125,-25,empty,0,0,0
122,-112,unaffected,0,0,83
106,73,unaffected,0,0,67
-117,113,empty,0,0,0
82,-66,empty,0,0,0
74,-43,empty,0,0,0
124,-84,empty,0,0,0
34,-6,empty,0,0,0
-38,112,empty,0,0,0
64,-11,empty,0,0,0
96,-49,empty,0,0,0
-5,-92,unaffected,0,0,59
18,15,empty,0,0,0
11,-89,empty,0,0,0
60,-73,empty,0,0,0
-9,-119,empty,0,0,0
-56,31,unaffected,0,0,102
-62,-84,empty,0,0,0
-86,110,unaffected,0,0,64
-31,-67,unaffected,0,0,41
-72,48,unaffected,0,0,44
24,93,unaffected,0,0,59
-46,-70,unaffected,0,0,103
-63,-55,empty,0,0,0
-72,-12,empty,0,0,0
36,-75,unaffected,0,0,46
30,-67,empty,0,0,0
47,-32,unaffected,0,0,52
-122,-3,empty,0,0,0
-25,23,unaffected,0,0,75
-91,93,empty,0,0,0
54,-57,empty,0,0,0
-1,26,empty,0,0,0
125,104,empty,0,0,0
67,-65,unaffected,0,0,97
72,-116,unaffected,0,0,40
86,6,unaffected,0,0,69
-10,-37,unaffected,0,0,72
120,-21,unaffected,0,0,61
103,-91,unaffected,0,0,70
10,-9,unaffected,0,0,65
-6,123,unaffected,0,0,92
-82,42,unaffected,0,0,82
-52,-33,unaffected,0,0,78
-78,97,empty,0,0,0
-2,36,empty,0,0,0
27,9,unaffected,0,0,93
-39,75,empty,0,0,0
-72,39,unaffected,0,0,40
-72,-125,unaffected,0,0,52
-80,-25,empty,0,0,0
-8,-64,unaffected,0,0,70
-36,78,empty,0,0,0
-28,60,unaffected,0,0,83
21,52,empty,0,0,0
-10,-45,unaffected,0,0,45
78,-51,unaffected,0,0,36
0,21,empty,0,0,0
105,-114,unaffected,0,0,35
-42,106,empty,0,0,0
-95,-43,empty,0,0,0
-99,7,empty,0,0,0
-40,-23,unaffected,0,0,98
-3,2,unaffected,0,0,44
13,10,empty,0,0,0
3,29,empty,0,0,0
122,-63,unaffected,0,0,40
118,-116,empty,0,0,0
68,-43,unaffected,0,0,91
-42,-70,empty,0,0,0
50,-89,empty,0,0,0
79,17,empty,0,0,0
-33,53,unaffected,0,0,43
98,-123,empty,0,0,0
-105,-27,empty,0,0,0
57,-46,empty,0,0,0
-117,-14,unaffected,0,0,65
-101,43,empty,0,0,0
-34,67,empty,0,0,0
72,90,unaffected,0,0,85
-26,13,empty,0,0,0
106,-53,unaffected,0,0,102
-108,-78,unaffected,0,0,101
-111,-49,empty,0,0,0
0,-98,empty,0,0,0
54,-79,unaffected,0,0,81
108,81,empty,0,0,0
-40,-118,unaffected,0,0,75
16,73,empty,0,0,0
-102,-15,unaffected,0,0,75
78,45,unaffected,0,0,44
-5,98,unaffected,0,0,85
-114,47,empty,0,0,0
-73,103,unaffected,0,0,67
-100,113,unaffected,0,0,98
105,-91,unaffected,0,0,82
37,14,empty,0,0,0
-5,-89,unaffected,0,0,59
-85,2,unaffected,0,0,84
87,4,unaffected,0,0,40
92,-50,unaffected,0,0,88
-29,-70,unaffected,0,0,92
13,112,unaffected,0,0,104
119,-52,empty,0,0,0
-21,-43,unaffected,0,0,102
-3,-19,unaffected,0,0,71
-13,-114,empty,0,0,0
-96,-14,unaffected,0,0,105
-84,124,empty,0,0,0
78,-56,unaffected,0,0,54
-108,106,empty,0,0,0
87,38,unaffected,0,0,80
50,30,empty,0,0,0
77,-112,empty,0,0,0
-47,32,empty,0,0,0
107,79,unaffected,0,0,39
-94,124,unaffected,0,0,90
76,-20,unaffected,0,0,70
-29,-23,unaffected,0,0,60
102,-35,unaffected,0,0,59
115,120,empty,0,0,0
79,-110,empty,0,0,0
92,-42,empty,0,0,0
-91,29,unaffected,0,0,35
93,-39,unaffected,0,0,92
9,58,empty,0,0,0
-42,-1,empty,0,0,0
-85,23,empty,0,0,0
45,12,unaffected,0,0,105
80,-41,unaffected,0,0,84
123,62,empty,0,0,0
-31,-118,empty,0,0,0
-110,109,unaffected,0,0,63
82,80,unaffected,0,0,61
-28,18,unaffected,0,0,93
-76,89,empty,0,0,0
-4,9,unaffected,0,0,60
-10,-99,empty,0,0,0
74,-75,unaffected,0,0,80
14,66,unaffected,0,0,55
-61,54,unaffected,0,0,88
-38,108,unaffected,0,0,87
-46,-122,unaffected,0,0,48
-14,10,empty,0,0,0
78,33,unaffected,0,0,67
92,-121,unaffected,0,0,90
19,-72,empty,0,0,0
20,-68,empty,0,0,0
-11,63,empty,0,0,0
-73,24,empty,0,0,0
81,111,empty,0,0,0
-110,64,unaffected,0,0,90
12,-112,unaffected,0,0,35
73,7,empty,0,0,0
-52,-103,empty,0,0,0
30,-7,unaffected,0,0,82
74,-108,unaffected,0,0,66
32,48,unaffected,0,0,41
114,59,empty,0,0,0
-68,0,empty,0,0,0
28,50,empty,0,0,0
-11,-11,empty,0,0,0
22,53,unaffected,0,0,60
113,70,unaffected,0,0,39
2,31,unaffected,0,0,73
-19,-36,unaffected,0,0,54
64,123,empty,0,0,0
66,-1,unaffected,0,0,57
-49,-95,unaffected,0,0,71
-6,34,empty,0,0,0
2,-72,empty,0,0,0
-9,-5,empty,0,0,0
74,44,unaffected,0,0,88
-3,-107,unaffected,0,0,41
117,-49,unaffected,0,0,48
8,-65,empty,0,0,0
21,-69,unaffected,0,0,35
112,-14,unaffected,0,0,84
-78,75,unaffected,0,0,81
80,95,empty,0,0,0
60,-49,empty,0,0,0
29,-5,unaffected,0,0,56
-13,116,empty,0,0,0
74,53,empty,0,0,0
32,-39,unaffected,0,0,83
-114,17,unaffected,0,0,38
-84,78,unaffected,0,0,69
-8,-30,unaffected,0,0,76
-13,72,unaffected,0,0,74
-5,-17,unaffected,0,0,70
23,-36,unaffected,0,0,97
-31,-30,unaffected,0,0,54
72,-88,unaffected,0,0,85
83,97,unaffected,0,0,73
-63,107,unaffected,0,0,90
108,-111,empty,0,0,0
97,25,unaffected,0,0,61
104,103,unaffected,0,0,84
-45,-119,unaffected,0,0,55
37,-15,empty,0,0,0
25,43,unaffected,0,0,46
55,38,unaffected,0,0,46
79,-57,empty,0,0,0
-54,28,unaffected,0,0,105
121,63,empty,0,0,0
10,-53,empty,0,0,0
113,1,unaffected,0,0,64
86,-36,empty,0,0,0
-1,94,unaffected,0,0,88
44,-74,unaffected,0,0,105
105,111,unaffected,0,0,52
-78,32,empty,0,0,0
-75,94,unaffected,0,0,78
-87,106,empty,0,0,0
79,-69,unaffected,0,0,45
66,12,empty,0,0,0
-75,-75,unaffected,0,0,82
115,-69,empty,0,0,0
-71,55,unaffected,0,0,54
2,124,empty,0,0,0
66,-65,unaffected,0,0,49
27,94,unaffected,0,0,36
-75,-18,unaffected,0,0,64
-100,-99,unaffected,0,0,51
-88,62,empty,0,0,0
-34,-73,empty,0,0,0
-27,-76,unaffected,0,0,94
43,-71,unaffected,0,0,39
78,83,empty,0,0,0
-115,87,unaffected,0,0,88
107,-30,unaffected,0,0,93
117,24,unaffected,0,0,49
-125,124,empty,0,0,0
-69,54,empty,0,0,0
-72,-90,unaffected,0,0,59
-24,64,unaffected,0,0,53
87,10,empty,0,0,0
105,86,empty,0,0,0
57,-3,empty,0,0,0
-110,-122,empty,0,0,0
-38,93,unaffected,0,0,81
33,12,unaffected,0,0,85
-78,84,empty,0,0,0
-38,-105,unaffected,0,0,48
-122,93,unaffected,0,0,56
-54,-5,unaffected,0,0,84
97,106,unaffected,0,0,75
122,41,unaffected,0,0,76
-64,52,empty,0,0,0
-9,24,empty,0,0,0
36,-73,empty,0,0,0
-39,112,unaffected,0,0,92
-97,87,unaffected,0,0,93
-119,-104,empty,0,0,0
31,-101,empty,0,0,0
-66,115,empty,0,0,0
-10,-64,empty,0,0,0
32,122,empty,0,0,0
118,52,unaffected,0,0,38
-94,67,unaffected,0,0,87
-118,79,empty,0,0,0
24,-32,unaffected,0,0,86
40,21,unaffected,0,0,66
107,-15,unaffected,0,0,105
99,-86,unaffected,0,0,85
102,-13,unaffected,0,0,46
-3,-88,empty,0,0,0
-70,-70,empty,0,0,0
6,-48,unaffected,0,0,69
-2,-102,empty,0,0,0
-73,56,unaffected,0,0,61
-64,78,unaffected,0,0,83
47,-89,empty,0,0,0
-22,-14,unaffected,0,0,92
91,90,unaffected,0,0,104
-103,-5,empty,0,0,0
112,64,empty,0,0,0
37,-36,unaffected,0,0,35
59,-12,empty,0,0,0
-38,85,empty,0,0,0
-33,27,unaffected,0,0,52
50,108,unaffected,0,0,35
17,-86,unaffected,0,0,45
-97,-115,empty,0,0,0
56,-84,empty,0,0,0
-110,112,unaffected,0,0,59
23,-58,unaffected,0,0,35
-24,-120,unaffected,0,0,38
-56,57,unaffected,0,0,70
-42,86,unaffected,0,0,66
-20,56,empty,0,0,0
23,-39,unaffected,0,0,70
-88,-85,unaffected,0,0,99
-104,-57,unaffected,0,0,43
-17,10,unaffected,0,0,70
-109,-91,unaffected,0,0,44
96,4,empty,0,0,0
-68,111,empty,0,0,0
-69,34,unaffected,0,0,57
-37,82,empty,0,0,0
93,1,empty,0,0,0
-76,47,empty,0,0,0
-32,122,unaffected,0,0,54
30,-117,empty,0,0,0
38,-35,unaffected,0,0,95
-116,56,unaffected,0,0,56
58,-37,empty,0,0,0
-74,-9,unaffected,0,0,104
-21,-103,empty,0,0,0
-124,104,unaffected,0,0,76
35,107,unaffected,0,0,73
67,87,empty,0,0,0
94,17,unaffected,0,0,83
75,4,unaffected,0,0,52
-29,-40,unaffected,0,0,61
-40,-56,unaffected,0,0,51
-42,56,unaffected,0,0,80
19,-79,empty,0,0,0
-98,38,unaffected,0,0,93
-29,103,unaffected,0,0,71
43,91,unaffected,0,0,92
-52,-18,unaffected,0,0,57
14,-84,empty,0,0,0
-119,93,unaffected,0,0,88
-24,1,unaffected,0,0,41
14,22,empty,0,0,0
58,-77,unaffected,0,0,94
1,-9,empty,0,0,0
-32,-22,unaffected,0,0,75
90,72,empty,0,0,0
47,-112,empty,0,0,0
88,-48,unaffected,0,0,45
32,91,unaffected,0,0,87
36,13,empty,0,0,0
37,34,unaffected,0,0,73
34,-55,empty,0,0,0
75,62,unaffected,0,0,92
15,-61,empty,0,0,0
121,-43,unaffected,0,0,98
107,-23,empty,0,0,0
-74,111,unaffected,0,0,72
20,50,unaffected,0,0,60
-15,20,empty,0,0,0
21,24,unaffected,0,0,82
76,-106,empty,0,0,0
-78,100,empty,0,0,0
-121,82,empty,0,0,0
45,-76,unaffected,0,0,88
-87,65,unaffected,0,0,42
-97,-65,empty,0,0,0
-115,121,unaffected,0,0,60
-110,104,unaffected,0,0,73
31,-108,empty,0,0,0
-26,-58,empty,0,0,0
-103,42,unaffected,0,0,95
-12,-46,unaffected,0,0,64
86,-105,unaffected,0,0,38
68,11,unaffected,0,0,99
5,74,empty,0,0,0
-99,115,unaffected,0,0,101
-53,-73,unaffected,0,0,41
23,-40,unaffected,0,0,97
-103,-120,unaffected,0,0,104
96,111,unaffected,0,0,85
61,-58,unaffected,0,0,94
121,0,empty,0,0,0
-50,-116,empty,0,0,0
41,47,empty,0,0,0
-92,-77,empty,0,0,0
-9,118,unaffected,0,0,48
-13,-24,empty,0,0,0
74,-80,unaffected,0,0,95
68,108,unaffected,0,0,86
113,-65,unaffected,0,0,75
-50,49,empty,0,0,0
68,28,empty,0,0,0
39,121,unaffected,0,0,55
117,-41,unaffected,0,0,99
48,-113,unaffected,0,0,90
12,-79,unaffected,0,0,59
69,-37,unaffected,0,0,92
-93,-92,unaffected,0,0,42
14,26,unaffected,0,0,59
-106,80,empty,0,0,0
-103,-45,empty,0,0,0
29,73,unaffected,0,0,35
122,89,empty,0,0,0
-20,115,unaffected,0,0,62
-70,81,empty,0,0,0
-89,113,unaffected,0,0,49
112,-46,unaffected,0,0,51
-76,-125,unaffected,0,0,39
-122,74,unaffected,0,0,76
-32,-44,empty,0,0,0
-66,62,empty,0,0,0
-27,-52,empty,0,0,0
-49,29,unaffected,0,0,92
-4,2,unaffected,0,0,50
14,44,unaffected,0,0,94
43,-116,unaffected,0,0,73
115,19,unaffected,0,0,86
38,9,empty,0,0,0
-78,91,unaffected,0,0,73
-50,48,unaffected,0,0,40
45,15,empty,0,0,0
37,5,unaffected,0,0,65
14,117,unaffected,0,0,73
-41,39,empty,0,0,0
5,-52,unaffected,0,0,76
-74,-48,unaffected,0,0,91
-106,102,unaffected,0,0,98
70,-25,empty,0,0,0
32,-105,unaffected,0,0,43
115,5,unaffected,0,0,105
86,-89,unaffected,0,0,83
112,85,unaffected,0,0,85
-11,85,empty,0,0,0
-41,13,unaffected,0,0,65
-90,72,unaffected,0,0,85
-47,-87,empty,0,0,0
-120,-55,empty,0,0,0
-49,-59,unaffected,0,0,35
-109,-71,empty,0,0,0
117,-35,unaffected,0,0,94
-71,87,unaffected,0,0,54
-53,22,empty,0,0,0
5,113,unaffected,0,0,65
-27,94,unaffected,0,0,101
-4,-82,unaffected,0,0,71
113,6,unaffected,0,0,65
-65,40,unaffected,0,0,92
13,-57,unaffected,0,0,103
18,-110,empty,0,0,0
0,8,unaffected,0,0,84
88,-43,unaffected,0,0,81
61,101,unaffected,0,0,67
-103,54,unaffected,0,0,62
-29,-6,empty,0,0,0
98,-89,unaffected,0,0,62
-24,77,unaffected,0,0,93
98,111,unaffected,0,0,102
-81,50,unaffected,0,0,51
60,94,unaffected,0,0,77
86,66,unaffected,0,0,87
85,7,empty,0,0,0
-34,-60,empty,0,0,0
-69,82,unaffected,0,0,102
-11,57,unaffected,0,0,60
-14,-69,unaffected,0,0,95
124,18,empty,0,0,0
-9,-84,unaffected,0,0,97
57,55,empty,0,0,0
-27,9,unaffected,0,0,103
-124,-108,unaffected,0,0,82
-125,-92,empty,0,0,0
-46,-41,unaffected,0,0,84
-82,69,empty,0,0,0
-89,13,unaffected,0,0,92
114,91,empty,0,0,0
-81,-70,unaffected,0,0,96
-65,-23,unaffected,0,0,50
47,-80,empty,0,0,0
-29,80,unaffected,0,0,57
-100,-79,empty,0,0,0
-99,50,unaffected,0,0,52
42,-99,empty,0,0,0
-100,-83,unaffected,0,0,94
-98,-57,unaffected,0,0,74
23,-109,unaffected,0,0,72
41,102,unaffected,0,0,83
79,-72,empty,0,0,0
-18,-30,unaffected,0,0,44
-64,86,empty,0,0,0
96,98,unaffected,0,0,96
-78,69,empty,0,0,0
41,-98,unaffected,0,0,69
92,-107,unaffected,0,0,82
118,-54,empty,0,0,0
51,-20,empty,0,0,0
-58,80,empty,0,0,0
-99,-110,unaffected,0,0,60
-110,106,unaffected,0,0,74
-54,-66,empty,0,0,0
-60,76,unaffected,0,0,49
-90,-116,empty,0,0,0
-11,-72,unaffected,0,0,66
-115,-122,unaffected,0,0,87
44,-45,unaffected,0,0,52
28,-33,empty,0,0,0
-71,-11,empty,0,0,0
-121,-5,empty,0,0,0
-125,112,unaffected,0,0,55
43,112,empty,0,0,0
38,-50,empty,0,0,0
